time,state,age_group,cases,yinit,col,k,k_percent,SD,vto,from,to
108,I,60-69,1.050124295300361,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
109,I,60-69,0.8998741699358821,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
110,I,60-69,0.7711484859342137,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
111,I,60-69,0.6608601347354053,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
112,I,60-69,0.5663651578085183,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
113,I,60-69,0.4853993565447659,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
114,I,60-69,0.41602332317794755,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
115,I,60-69,0.35657598541017077,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
116,I,60-69,0.3056347136458762,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
117,I,60-69,0.26198086971498735,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
118,I,60-69,0.22457057446758336,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
119,I,60-69,0.19250974929886588,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
120,I,60-69,0.1650324643089385,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
121,I,60-69,0.14148256708387852,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
122,I,60-69,0.12129798637048272,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
123,I,60-69,0.1039971961105028,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
124,I,60-69,0.08916759491123685,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
125,I,60-69,0.0764558517119615,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
126,I,60-69,0.06555901441550357,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
127,I,60-69,0.05621749862843159,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
128,I,60-69,0.04820907922257371,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
129,I,60-69,0.04134323443283776,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
130,I,60-69,0.03545670924235767,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
131,I,60-69,0.03040961404767318,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
132,I,60-69,0.026082075215732282,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
133,I,60-69,0.022371360412660295,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
134,I,60-69,0.019189416498686298,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
135,I,60-69,0.016460779294007036,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
136,I,60-69,0.01412077215550693,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
137,I,60-69,0.012113958729220595,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
138,I,60-69,0.010392821220874749,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
139,I,60-69,0.00891663000818247,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
140,I,60-69,0.0076504701354783685,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
141,I,60-69,0.006564409349406426,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
142,I,60-69,0.005632790833719565,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
143,I,60-69,0.004833616495597202,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
144,I,60-69,0.004148023892641828,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
145,I,60-69,0.0035598471154287712,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
146,I,60-69,0.003055220614993674,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
147,I,60-69,0.002622251832662043,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
148,I,60-69,0.0022507545279338735,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
149,I,60-69,0.0019319842204562293,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
150,I,60-69,0.0016584373039115192,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
151,I,60-69,0.0014236984016869406,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
152,I,60-69,0.0012222443963826666,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
153,I,60-69,0.001049351069947218,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
154,I,60-69,9.00959292222103e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
155,I,60-69,7.735925395849544e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
156,I,60-69,6.642653013180721e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
157,I,60-69,5.704182423227716e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
158,I,60-69,4.898555812509174e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
159,I,60-69,4.206931846652442e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
160,I,60-69,3.613161754452665e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
161,I,60-69,3.1033577363116777e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
162,I,60-69,2.665625053249436e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
163,I,60-69,2.2897595742474498e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
164,I,60-69,1.967000732787062e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
165,I,60-69,1.6898276179045432e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
166,I,60-69,1.4517916989163448e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
167,I,60-69,1.2473571239593345e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
168,I,60-69,1.0717675021384464e-4,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
169,I,60-69,9.209470179462635e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
170,I,60-69,7.913965544505396e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
171,I,60-69,6.801063430033859e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
172,I,60-69,5.84499198340893e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
173,I,60-69,5.0236303117096674e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
174,I,60-69,4.3179169729139036e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
175,I,60-69,3.7115484683900816e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
176,I,60-69,3.190541663916144e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
177,I,60-69,2.7428119821226846e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
178,I,60-69,2.3580395361077784e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
179,I,60-69,2.027389792530389e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
180,I,60-69,1.7431912217002676e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
181,I,60-69,1.4989056225928642e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
182,I,60-69,1.2889581157042931e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
183,I,60-69,1.1084705118172026e-5,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
184,I,60-69,9.532942841785571e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
185,I,60-69,8.19919859820164e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
186,I,60-69,7.052389013093554e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
187,I,60-69,6.06612117396216e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
188,I,60-69,5.218395646885261e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
189,I,60-69,4.489380583731077e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
190,I,60-69,3.862137803201515e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
191,I,60-69,3.3229208825936614e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
192,I,60-69,2.859293479531628e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
193,I,60-69,2.46032556932093e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
194,I,60-69,2.11720392270016e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
195,I,60-69,1.822159136189403e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
196,I,60-69,1.5682819502691306e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
197,I,60-69,1.3498210872087419e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
198,I,60-69,1.1618387179453747e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
199,I,60-69,1.0001190735416956e-6,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
200,I,60-69,8.609576238283838e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
201,I,60-69,7.412047318910007e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
202,I,60-69,6.381545613662651e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
203,I,60-69,5.494604535978963e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
204,I,60-69,4.7312111128732474e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
205,I,60-69,4.074175221357775e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
206,I,60-69,3.508587950902979e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
207,I,60-69,3.021683195652178e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
208,I,60-69,2.602567276102457e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
209,I,60-69,2.2417489682234948e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
210,I,60-69,1.9310586314965313e-7,711024,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
1,I,70-79,3,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
2,I,70-79,1.5778559974684785,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
3,I,70-79,0.9868027467064309,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
4,I,70-79,0.863131030293524,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
5,I,70-79,1.011444454497893,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
6,I,70-79,1.3608667492416753,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
7,I,70-79,1.9222134882753439,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
8,I,70-79,2.76535492446171,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
9,I,70-79,4.01593680150581,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
10,I,70-79,5.867937818080978,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
11,I,70-79,8.610848025737845,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
12,I,70-79,12.673667962946825,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
13,I,70-79,18.691365492222566,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
14,I,70-79,27.60339846230666,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
15,I,70-79,40.79885911339876,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
16,I,70-79,60.32943638257291,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
17,I,70-79,89.22023658903453,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
18,I,70-79,131.92013148360232,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
19,I,70-79,194.94667869043988,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
20,I,70-79,287.79355859953046,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
21,I,70-79,424.1722609864779,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
22,I,70-79,623.6362692636845,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
23,I,70-79,913.546503389623,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
24,I,70-79,1331.1116333167838,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
25,I,70-79,1924.7829144050145,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
26,I,70-79,2753.5190905072063,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
27,I,70-79,3881.4972499218925,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
28,I,70-79,5365.387024028668,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
29,I,70-79,7232.785442865834,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
30,I,70-79,9455.371172211408,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
31,I,70-79,11927.85660266763,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
32,I,70-79,14467.90761582914,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
33,I,70-79,16845.619626504285,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
34,I,70-79,18834.668628279593,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
35,I,70-79,20263.621346919714,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
36,I,70-79,21046.69821797434,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
37,I,70-79,21186.517677700667,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
38,I,70-79,20755.159316811565,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
39,I,70-79,19865.891470891107,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
40,I,70-79,18646.219474137113,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
41,I,70-79,17217.961513324142,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
42,I,70-79,15685.58568497917,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
43,I,70-79,14131.461110520211,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
44,I,70-79,12615.807095852539,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
45,I,70-79,11179.265500102802,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
46,I,70-79,9846.558907120045,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
47,I,70-79,8630.268946407086,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
48,I,70-79,7534.222748886474,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
49,I,70-79,6556.280651721238,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
50,I,70-79,5690.49778261926,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
51,I,70-79,4928.722660790736,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
52,I,70-79,4261.7310366451875,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
53,I,70-79,3679.9972673050033,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
54,I,70-79,3174.1948862975946,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
55,I,70-79,2735.5016469504735,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
56,I,70-79,2355.7678717835593,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
57,I,70-79,2027.592186821257,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
58,I,70-79,1744.3366154301598,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
59,I,70-79,1500.1037930109967,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
60,I,70-79,1289.6919684253505,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
61,I,70-79,1108.5386646483682,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
62,I,70-79,952.6589855536951,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
63,I,70-79,818.5851921838652,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
64,I,70-79,703.3068071344856,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
65,I,70-79,604.2162507015094,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
66,I,70-79,519.0603615568542,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
67,I,70-79,445.89103239551685,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
68,I,70-79,383.03019505788757,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
69,I,70-79,329.03111254806396,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
70,I,70-79,282.64806078654425,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
71,I,70-79,242.80901938477447,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
72,I,70-79,208.59189671748157,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
73,I,70-79,179.2038725926167,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
74,I,70-79,153.96349779930816,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
75,I,70-79,132.28517861774597,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
76,I,70-79,113.66589770916144,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
77,I,70-79,97.67351630919522,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
78,I,70-79,83.93702096496148,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
79,I,70-79,72.13752171009054,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
80,I,70-79,62.001417478369156,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
81,I,70-79,53.293732260665344,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
82,I,70-79,45.81270219146212,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
83,I,70-79,39.38510169859024,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
84,I,70-79,33.8622064673893,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
85,I,70-79,29.116337054573705,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
86,I,70-79,25.037858298510212,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
87,I,70-79,21.53263484869813,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
88,I,70-79,18.519841970036197,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
89,I,70-79,15.930089496705753,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
90,I,70-79,13.703774992031718,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
91,I,70-79,11.789730876173614,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
92,I,70-79,10.144003781039409,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
93,I,70-79,8.72885382881517,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
94,I,70-79,7.511858511778593,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
95,I,70-79,6.465175411049779,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
96,I,70-79,5.564883179295348,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
97,I,70-79,4.790439505878363,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
98,I,70-79,4.12417907346727,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
99,I,70-79,3.550936438206479,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
100,I,70-79,3.0576770599282685,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
101,I,70-79,2.6331987784405295,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
102,I,70-79,2.2678741833946536,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
103,I,70-79,1.953428468130211,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
104,I,70-79,1.6827493681488204,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
105,I,70-79,1.4497215929627127,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
106,I,70-79,1.2490876228015115,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
107,I,70-79,1.0763270758930814,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
108,I,70-79,0.9275526809305317,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
109,I,70-79,0.7994212280218097,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
110,I,70-79,0.6890574947097817,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
111,I,70-79,0.5939881739074497,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
112,I,70-79,0.5120853412984196,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
113,I,70-79,0.4415187893466195,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
114,I,70-79,0.3807132705848442,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
115,I,70-79,0.32831326774219755,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
116,I,70-79,0.2831525462053258,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
117,I,70-79,0.24422708276792757,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
118,I,70-79,0.21067264833810187,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
119,I,70-79,0.1817453353615947,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
120,I,70-79,0.15680464444054062,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
121,I,70-79,0.135299065644568,404112,#c91212,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
